FID,IDENTITY_,Litho,xx,Shape_Leng,Shape_Area
459,IND1693,smsh__,sm,266020.943130000028759,695471163.493999958038330
460,IND1694,wb____,wb,73926.742036399999051,146477844.470999985933304
461,IND1695,ssmx__,ss,514131.569981999986339,2045701326.839999914169312
462,IND1696,smsh__,sm,287019.409922000020742,1111070590.900000095367432
463,IND1697,ssmxmt,ss,965859.043462999979965,2775271804.809999942779541
464,IND1698,smsh__,sm,6760.572511870000199,2238660.780809999909252
465,IND1699,smsh__,sm,20124.403738900000462,12732603.073999999091029
466,IND1700,ssmxmt,ss,34945.246600600003148,37633097.261900000274181
467,IND1701,pa____,pa,47340.244022200000472,64498471.142999999225140
468,IND1702,vbpywe,vb,33480.523095099997590,32900070.701200000941753
469,IND1703,pa____,pa,16155.127390999999989,9956385.872139999642968
470,IND1707,vbpywe,vb,64821.206731099999161,89344343.330799996852875
471,IND1708,smsh__,sm,811615.261489999946207,2396075033.650000095367432
472,IND1709,vbpywe,vb,15258.481677499999932,12454829.564300000667572
473,IND1710,mtamvr,mt,79025.516576599999098,109455553.917999997735023
474,IND1712,mtpyvr,mt,618959.106148999999277,1211977690.650000095367432
475,IND1713,mtpu__,mt,105267.218569999997271,145235960.673999994993210
476,IND1714,pa____,pa,76244.333335000002990,231438161.298000007867813
477,IND1718,mtpuvr,mt,28896.398714899998595,27851478.767900001257658
478,IND1719,smmxmt,sm,40206.062330100001418,44595378.559399999678135
479,IND1721,mtpuvr,mt,39249.899307899999258,39858733.834700003266335
480,IND1722,mtpuvr,mt,97933.507101099996362,118140668.824000000953674
481,IND1723,mtpuvr,mt,338469.219325000012759,1338038393.319999933242798
482,IND1724,scpu__,sc,65605.219883600002504,63032232.458899997174740
483,IND1725,mtpuvr,mt,318474.770289000007324,811746143.746999979019165
484,IND1726,vbpywe,vb,34136.465878499999235,51670290.469300001859665
485,IND1727,vbpywe,vb,31061.535266599999886,42655422.175499998033047
486,IND1728,vbpywe,vb,22673.314144899999519,22296431.699099998921156
487,IND1729,vbpywe,vb,37320.857094300001336,44675771.145300000905991
488,IND1730,smsh__,sm,885255.984375000000000,9341153270.219999313354492
489,IND1731,ssmx__,ss,723763.529886999982409,5116294186.180000305175781
490,IND1732,vbpywe,vb,17924.508342100001755,15634565.118499999865890
491,IND1733,ssmxcl,ss,35604.444172199997411,58336686.270300000905991
492,IND1734,ssmxcl,ss,45358.871908200002508,66658984.493299998342991
493,IND1735,ssmxcl,ss,59770.039188100003230,156869273.270999997854233
494,IND1736,vbpywe,vb,53699.614265199998044,109793914.068000003695488
495,IND1737,ssmxcl,ss,717108.351371999946423,3059594699.789999961853027
496,IND1738,ssmxgl,ss,26154.792431900001247,32126578.044100001454353
497,IND1739,mt____,mt,293615.697500000009313,669929844.312000036239624
498,IND1740,mtgr__,mt,659199.461816999944858,4601511246.289999961853027
499,IND1741,pa____,pa,1163863.163519999943674,29629761028.500000000000000
500,IND1742,ssmx__,ss,34916.356665899998916,68472822.879700005054474
501,IND1743,ssmx__,ss,1168959.229030000045896,8409478522.399999618530273
502,IND1744,smsh__,sm,790683.293000999954529,19125797954.099998474121094
503,IND1745,vbpywe,vb,15598.774155099999916,12044260.001099999994040
504,IND1746,vbpywe,vb,61881.953831699996954,90496063.534500002861023
505,IND1747,smshvr,sm,164322.863623999990523,375247575.720000028610229
506,IND1748,pa____,pa,119543.509651999993366,164081460.395999997854233
507,IND1749,smsh__,sm,41406.050006299999950,32472204.475800000131130
508,IND1750,smsh__,sm,49536.360441199998604,46945760.893200002610683
509,IND1751,smsh__,sm,302800.144726999977138,540941324.787999987602234
510,IND1752,ssmxmt,ss,36308.167668599999161,49433315.805600002408028
511,IND1753,ssmx__,ss,20993.116595899999083,31040383.600900001823902
512,IND1754,ssmxmt,ss,2999730.199459999799728,24820619422.099998474121094
513,IND1755,smmxch,sm,85520.375653900002362,158041740.796000003814697
514,IND1756,ssmx__,ss,22135.606562500001019,22175511.560100000351667
515,IND1757,ssmx__,ss,164708.892353000002913,420115222.930999994277954
516,IND1758,smsh__,sm,30545.828022000001511,40870996.936300002038479
517,IND1759,smsh__,sm,40814.501000099997327,54267511.267399996519089
518,IND1760,smmxch,sm,199881.644628000009106,397139455.250000000000000
519,IND1761,vbpywe,vb,32586.445537399999012,56387572.735600002110004
520,IND1762,ssmx__,ss,106568.856048999994528,218659292.560000002384186
521,IND1763,smmxch,sm,43352.142265399997996,58123584.542300000786781
522,IND1764,sumx__,su,1153645.934399999910966,11718022398.399999618530273
523,IND1765,smsh__,sm,102582.257014000002528,237551653.430999994277954
524,IND1766,smsh__,sm,31089.056945000000269,43153472.284199997782707
525,IND1767,mt____,mt,207758.505132999998750,533751212.371999979019165
526,IND1768,mtgr__,mt,32443.459038699998928,34897664.593599997460842
527,IND1769,sula__,su,85600.342878499999642,334048284.541999995708466
528,IND1770,sula__,su,37433.285944399998698,50187344.297799997031689
529,IND1771,sula__,su,55197.719184200002928,92638342.720200002193451
530,IND1772,sumx__,su,329611.594010000000708,776548236.662999987602234
531,IND1774,mtgr__,mt,171170.227776000014273,710314304.832000017166138
532,IND1783,ssmxgl,ss,284667.861939000023995,663907685.424999952316284
533,IND1784,pa____,pa,58064.535307500002091,202277872.937999993562698
534,IND1785,mt____,mt,227240.005310000007739,758443550.113999962806702
535,IND1786,ssmxcl,ss,29581.529967599999509,51668959.556000001728535
536,IND1787,ssmx__,ss,10696.607154100000116,6797782.162080000154674
537,IND1788,ssshcl,ss,36893.722721999998612,51533702.720200002193451
538,IND1789,ssmx__,ss,86608.848972599997069,130835480.268000006675720
539,IND1790,ssshcl,ss,73098.040192100001150,101858055.497999995946884
540,IND1791,ssmxcl,ss,47199.404569899998023,44489058.480899997055531
541,IND1792,ssmxgl,ss,45061.629658099998778,47359087.204700000584126
542,IND1793,mt____,mt,84745.834054299994023,217253556.113999992609024
543,IND1794,pa____,pa,156642.160494000010658,399187432.666999995708466
544,IND1795,ssshcl,ss,16534.379291099998227,18099235.740800000727177
545,IND1796,ssmxcl,ss,81156.675400599997374,216836046.310000002384186
546,IND1797,ssmx__,ss,16189.910505499999999,12882532.623299999162555
547,IND1798,ssmx__,ss,47253.073477300000377,51367744.752800002694130
548,IND1799,vbpywe,vb,61971.344826100001228,84722687.512500002980232
549,IND1800,vbpywe,vb,87602.487210999999661,182447333.763999998569489
550,IND1801,ssmxcl,ss,772935.569322000024840,3657777113.869999885559082
551,IND1802,ssmxcl,ss,1372968.776580000063404,12160509910.799999237060547
552,IND1829,ssmx__,ss,98672.864405600004829,222713592.722999989986420
553,IND1835,ssmxmt,ss,39388.414301199998590,38962558.876299999654293
554,IND1836,ssmx__,ss,102820.036703999998281,202292800.254000008106232
555,IND1837,smsh__,sm,412222.852394999994431,2995330640.159999847412109
556,IND1838,smsh__,sm,39278.486428600001091,42546054.279600001871586
557,IND1839,smsh__,sm,7693.573526440000023,2831023.479840000160038
558,IND1840,wb____,wb,77825.077264799998375,153502516.009999990463257
559,IND1841,ssmxmt,ss,27899.822649099998671,31230513.565299998968840
560,IND1842,ssmx__,ss,53266.618876900000032,96691124.102500006556511
561,IND1843,mtgr__,mt,156946.988149999990128,498581474.390999972820282
562,IND1890,smmxch,sm,459087.007556999975350,761500782.273000001907349
563,IND1891,ssmxcl,ss,1078087.499099999899045,4785479261.229999542236328
564,IND1893,vbpywe,vb,142168.487167000013869,413175347.308000028133392
565,IND1894,mt____,mt,121206.562892999994801,273066470.310000002384186
566,IND1895,ssmxgl,ss,140888.265493000013521,308809932.452000021934509
567,IND1904,ssmxgl,ss,1733614.690699999919161,5935826603.979999542236328
568,IND1905,mtam__,mt,475007.995946999988519,3228404700.460000038146973
569,IND1906,mt____,mt,12983.224376399999528,9421398.402659999206662
570,IND1907,mt____,mt,22818.588292100001127,33057136.731899999082088
571,IND1908,mt____,mt,79918.811653400000068,374504149.999000012874603
572,IND1909,smmxch,sm,430221.291690999991260,608706392.932999968528748
573,IND1932,pa____,pa,28274.624548899999354,37085414.036100000143051
574,IND1933,mt____,mt,24876.779139599999326,37744178.392099998891354
575,IND1936,ssshcl,ss,16522.020458499999222,12244494.914100000634789
576,IND1937,vbpywe,vb,198445.585557000013068,360338032.211000025272369
577,IND1938,vbpywe,vb,41285.532783000002382,52110016.495499998331070
578,IND1939,vbpywe,vb,214055.249366000003647,342567529.453999996185303
579,IND1940,vbpywe,vb,8601.041431609999563,4807303.256169999949634
580,IND1941,vbpywe,vb,24536.844523799998569,21102621.366999998688698
581,IND1942,vbpywe,vb,17088.814019699999335,14874376.281400000676513
582,IND1943,vbpywe,vb,24674.307580500000768,28355246.710700001567602
583,IND1944,vbpywe,vb,43564.889160899998387,50182437.383000001311302
584,IND1945,vbpywe,vb,30116.041149199998472,32896160.541000001132488
585,IND1946,vbpywe,vb,51658.766853499997524,62553352.162399999797344
586,IND1947,vbpywe,vb,30365.189145500000450,35696704.059299997985363
587,IND1948,vbpywe,vb,71794.624607999998261,77187205.395799994468689
588,IND1949,vbpywe,vb,29565.262755600000673,34590536.264200001955032
589,IND2032,ssss__,ss,184949.578554000006989,985168327.363000035285950
590,IND2491,sula__,su,33192.465931699996872,43153819.945100001990795
591,IND2496,vbpywe,vb,2526371.069099999964237,26356701829.500000000000000
592,IND3542,smmxmt,sm,76912.788757400005125,130027506.844999998807907
593,IND3543,smmxmt,sm,191606.219423000002280,836630901.475000023841858
594,IND3544,ssmxmt,ss,18413.397567600000912,12949779.576500000432134
595,IND3545,mt____,mt,12849.180956800000786,10330850.678300000727177
596,IND3546,mt____,mt,6014.230154390000280,2537731.655090000014752
597,IND3547,ssmxcl,ss,7897.131538480000017,3611370.737490000203252
598,IND3548,mt____,mt,36710.660954600003606,52152864.885399997234344
599,IND3549,mt____,mt,16414.678639800000383,13764631.662499999627471
600,IND3582,ssmx__,ss,31018.128079199999775,17144089.232999999076128
601,IND3583,smsh__,sm,18186.779211299999588,11812565.169600000604987
602,IND3584,smsh__,sm,11054.968112700000347,5697220.924279999919236
603,IND3585,smsh__,sm,29180.510868299999856,29756398.660999998450279
604,IND3586,smsh__,sm,57350.943913499999326,118900538.363000005483627
605,IND3587,ssmxmt,ss,9563.406435090000741,6665070.934290000237525
606,IND3588,ssmxmt,ss,35910.625443700002506,32037870.365499999374151
607,IND3589,smsh__,sm,47756.865436100000807,44616221.206299997866154
608,IND3590,smsh__,sm,38580.853406299997005,30844576.840700000524521
609,IND3591,sula__,su,22624.132204000001366,29811471.677600000053644
610,IND3592,sula__,su,12637.247115000000122,11621567.371400000527501
611,IND3593,sula__,su,13112.169754700000340,12750705.684900000691414
612,IND3594,sula__,su,13988.689638600000762,13880825.027300000190735
613,IND3595,sula__,su,19926.916818400000921,22388168.976500000804663
614,IND3596,smsh__,sm,19450.480203099999926,19722361.276399999856949
615,IND3597,smsh__,sm,29067.006408000001102,47907405.380900003015995
616,IND3598,smsh__,sm,87061.825428299998748,178988091.428999990224838
617,IND3599,smsh__,sm,16783.217272300000332,18656649.497699998319149
618,IND3600,smsh__,sm,22069.960339599998406,20099905.857999999076128
619,IND3601,smsh__,sm,25285.618818999999348,29562164.899399999529123
620,IND3602,ssmx__,ss,156754.155077000003075,453373517.374000012874603
621,IND3742,vbpywe,vb,18794.711973800000123,17375315.095800001174212
622,CHN34188,scmx__,sc,683071.399500999948941,2709056762.360000133514404
623,CHN36287,scmx__,sc,199363.356442999996943,443426779.315999984741211
624,CHN35628,scsh__,sc,268086.905920999997761,407146246.463999986648560
625,CHN35652,smshmt,sm,95794.270214000003762,137331455.921000003814697
626,CHN35712,mt____,mt,170380.647301999997580,304711486.487999975681305
627,CHN36077,smmx__,sm,30231.905207600000722,22954225.928399998694658
628,CHN36152,ig____,ig,38118.142542299996421,69156864.019800007343292
629,CHN38153,scsh__,sc,38539.660612500003481,75886508.716299995779991
630,CHN38288,smmx__,sm,76303.279531199994381,59164889.841899998486042
631,CHN38381,scsh__,sc,25157.808061799998541,30287790.804499998688698
632,CHN41274,smshmt,sm,326320.837364999984857,349959955.007000029087067
633,CHN41275,smmx__,sm,175980.957479000004241,158518852.863000005483627
634,CHN36625,smss__,sm,141282.681368999998085,176415159.812999993562698
635,CHN36700,smshmt,sm,55388.590477300000202,111589702.748999997973442
636,CHN36723,smmx__,sm,222105.625700000004144,394990962.300999999046326
637,CHN36837,pa____,pa,98689.009423399998923,297310005.532000005245209
638,CHN37027,smmx__,sm,16529.587957700001425,7813122.855139999650419
639,CHN38401,smmx__,sm,36303.456057499999588,40771386.062500000000000
640,CHN37334,sush__,su,219945.304238999990048,514360713.467000007629395
641,CHN37365,ssss__,ss,152762.298772999987705,137518190.314000010490417
642,CHN37433,pb__mt,pb,224196.599316999985604,1043926926.370000004768372
643,CHN37461,sssh__,ss,29690.418057899998530,45741512.854099996387959
644,CHN37608,smmxvr,sm,112835.602926999999909,69372459.235200002789497
645,CHN37628,scshmt,sc,30780.514522000001307,27623201.348499998450279
646,CHN37640,scpu__,sc,24017.691285400000197,22266459.283799998462200
647,CHN37767,sssh__,ss,102717.835166999997455,118819127.769999995827675
648,CHN37792,ssss__,ss,142930.319161999999778,320842008.392000019550323
649,CHN37851,smmx__,sm,97239.973506199996336,84870368.600299999117851
650,CHN37861,smmx__,sm,60174.428958600001351,60886714.060500003397465
651,CHN37879,scsh__,sc,36859.707529200000863,25220714.380399998277426
652,CHN37946,smss__,sm,20861.666157999999996,10234602.414599999785423
653,CHN37952,smmx__,sm,46283.324845700000878,39427329.618000000715256
654,CHN37977,scmx__,sc,16214.405718599999091,8244780.976870000362396
655,CHN37993,scmx__,sc,55471.349545800003398,114914216.682999998331070
656,CHN38009,scpu__,sc,13982.502176399999371,9711984.482720000669360
657,CHN38022,smss__,sm,54201.040439600001264,79530514.156900003552437
658,CHN38024,ssmx__,ss,114441.713334999993094,367973519.287999987602234
659,CHN38062,mt____,mt,312987.023181000025943,1003529389.259999990463257
660,CHN38063,scsh__,sc,52507.954399299997021,53611461.611900001764297
661,CHN38185,pa__we,pa,37116.732941000002029,86491426.568900004029274
662,CHN38203,pa____,pa,18065.725347799998417,22661813.823199998587370
663,CHN38246,pa____,pa,86901.192319199995836,196271443.043999999761581
664,CHN38308,ssss__,ss,47084.463695999998890,55233301.642300002276897
665,CHN38339,mt____,mt,498603.157299000013154,2252938373.840000152587891
666,CHN38345,smmx__,sm,58496.567922499998531,41879896.409999996423721
667,CHN38370,smmx__,sm,39018.391480400001456,44422399.589500002563000
668,CHN38443,scsh__,sc,31546.565078399999038,35929250.336699999868870
669,CHN38543,smss__,sm,50990.456476300001668,60437660.429600000381470
670,CHN38631,smmx__,sm,24407.779096999998728,22684370.068199999630451
671,CHN38698,smmx__,sm,12803.087607100000241,5304423.082689999602735
672,CHN38746,smshmt,sm,33002.264833399996860,28336890.622400000691414
673,CHN38763,scsh__,sc,23237.323577800001658,28138434.285199999809265
674,CHN38798,smmx__,sm,21615.735711000001174,20003622.083900000900030
675,CHN38873,smmx__,sm,19711.358061200000520,17246835.634500000625849
676,CHN38876,pa____,pa,20209.757877200001531,11742631.959100000560284
677,CHN38915,smss__,sm,22916.474503599998570,25673922.454399999231100
678,CHN38916,smss__,sm,14230.750286000000415,9318980.876860000193119
679,CHN38938,scmx__,sc,82298.699017100007040,132494533.690999999642372
680,CHN38980,smmx__,sm,18724.902567799999815,15624913.613600000739098
681,CHN38995,ssmx__,ss,33165.060271399997873,34932877.871100001037121
682,CHN39029,ssmx__,ss,26047.164531999998871,22660199.554800000041723
683,CHN39134,smmx__,sm,27040.172613099999580,39298833.157099999487400
684,CHN42356,smmx__,sm,295602.859649999998510,1062872451.600000023841858
685,CHN44819,pa____,pa,20748.823797000000923,16789744.017000000923872
686,CHN40522,smmx__,sm,574199.401290999958292,2748920114.420000076293945
687,CHN41173,pa____,pa,174465.294290999998339,453208324.239000022411346
688,CHN41193,ig____,ig,55716.051614000003610,67168516.081400007009506
689,CHN41257,smmxvr,sm,25354.726175899999362,30152683.668299999088049
690,CHN41273,suss__,su,295340.483700999990106,999984315.391000032424927
691,CHN41516,smmx__,sm,652159.192696999991313,2149751353.639999866485596
692,CHN41551,pa____,pa,34675.222460500001034,59061022.778200000524521
693,CHN43287,scmx__,sc,66630.621301299994229,87008678.608799993991852
694,CHN43292,scmx__,sc,18471.085438099999010,15352046.765699999406934
695,CHN43335,scmx__,sc,132190.079518999991706,78562344.531399995088577
696,CHN41938,smmx__,sm,305180.651317999989260,1276355634.140000104904175
697,CHN41942,sssh__,ss,240778.493493999994826,1242514146.069999933242798
698,CHN41986,smmx__,sm,201536.538135999988299,944779024.547000050544739
699,CHN42040,smmx__,sm,422695.934308000025339,1607610984.440000057220459
700,CHN42122,smmxvr,sm,174986.460129000013694,267752658.176999986171722
701,CHN42189,smmxvr,sm,108416.540603000001283,433999705.213999986648560
702,CHN42211,smmx__,sm,143568.563704000000143,395013072.425999999046326
703,CHN42231,pa____,pa,233506.725994999986142,742740292.016000032424927
704,CHN42286,smmx__,sm,123573.736046999998507,393474789.162000000476837
705,CHN42324,scmx__,sc,283639.775710000016261,878011647.337000012397766
706,CHN42366,suss__,su,230815.787333999993280,955110152.917999982833862
707,CHN42407,smmxvr,sm,832412.903172999969684,3160392216.960000038146973
708,CHN42429,ssshmt,ss,587142.025275000021793,1509165291.119999885559082
709,CHN42432,ssmx__,ss,55029.370713800002704,96863880.182500004768372
710,CHN42501,pa____,pa,58953.487797100002354,227415860.956999987363815
711,CHN42523,ig____,ig,71126.361322500000824,98511858.188500002026558
712,CHN42539,mtpu__,mt,249824.163903000007849,1152031115.970000028610229
713,CHN42544,sssh__,ss,250614.035865000012564,831250844.213000059127808
714,CHN42613,pa____,pa,37425.056090899997798,83752596.464900001883507
715,CHN42658,mtpu__,mt,104194.930003999994369,457602868.857999980449677
716,CHN42687,smsh__,sm,115784.163086000000476,153375992.808999985456467
717,CHN42690,smss__,sm,345751.055854999984149,796556432.639000058174133
718,CHN42703,suss__,su,211904.392549999989569,972056289.952000021934509
719,CHN42718,scmx__,sc,19672.433677000000898,17898127.272100001573563
720,CHN42816,sssh__,ss,55582.306343500000366,81176351.553499996662140
721,CHN42851,smmx__,sm,440152.979961999983061,852683270.225000023841858
722,CHN42853,scsh__,sc,106434.429082000002381,86981559.476699993014336
723,CHN42856,ssmx__,ss,111050.832957000005990,94077819.393600001931190
724,CHN42857,scmx__,sc,102369.796086000002106,85817999.689300000667572
725,CHN42871,scmx__,sc,85549.640210700003081,165365685.648999989032745
726,CHN42872,smmx__,sm,172970.974339000007603,249203085.610000014305115
727,CHN42877,pa____,pa,17527.182254499999544,16319087.462200000882149
728,CHN42889,sssh__,ss,73674.621706100006122,77628498.523699998855591
729,CHN42915,scmx__,sc,116217.024304999999003,131888274.935000002384186
730,CHN42919,smmx__,sm,27935.077800399998523,29633075.997600000351667
731,CHN42932,smmx__,sm,106166.172586000000592,100631155.494000002741814
732,CHN42933,ssmx__,ss,86808.026787800001330,72186707.321600005030632
733,CHN42952,smsh__,sm,278408.281458000012208,508801790.830999970436096
734,CHN42953,pa____,pa,21475.359729399999196,33373957.756799999624491
735,CHN42988,scsh__,sc,62591.786912800002028,151462125.053999990224838
736,CHN42992,sssh__,ss,35276.025746899998921,26914717.446499999612570
737,CHN43001,scmx__,sc,40357.553685699997004,37553664.415600001811981
738,CHN43010,scmx__,sc,26147.969458600000507,34225520.538900002837181
739,CHN43016,sssh__,ss,21259.950834300001588,22419361.334600001573563
740,CHN43030,ssss__,ss,122811.859607999998843,145512507.205000013113022
741,CHN43048,sssh__,ss,31401.910013299999264,48223951.418099999427795
742,CHN43080,smss__,sm,18154.912476599998627,11559252.511900000274181
743,CHN43094,smmx__,sm,120969.143492000002880,151123331.548000007867813
744,CHN43126,smmx__,sm,365762.835827999981120,1767146717.990000009536743
745,CHN43138,scmx__,sc,120083.021385999993072,272918441.569000005722046
746,CHN43143,scsh__,sc,79858.963564399993629,107702448.667999997735023
747,CHN43147,scpu__,sc,140058.431180000014137,163107977.449999988079071
748,CHN43151,scsh__,sc,132584.906825999991270,259611377.148999989032745
749,CHN43162,sssh__,ss,188187.764709000010043,364597869.841000020503998
750,CHN43171,suss__,su,540993.983851999975741,2530344266.869999885559082
751,CHN43174,scsh__,sc,62403.344764499997837,71832969.013099998235703
752,CHN43201,smss__,sm,131792.253980999987107,221831559.868999987840652
753,CHN43209,scsh__,sc,97651.618640400003642,108547134.815999999642372
754,CHN43217,smmx__,sm,193954.104244999994989,181765009.671999990940094
755,CHN43237,ssmx__,ss,101275.414923000003910,80151083.523200005292892
756,CHN43243,ssshmt,ss,209078.913285999995423,275683854.211000025272369
757,CHN43255,ssmx__,ss,60727.856102999998257,117627361.546000003814697
758,CHN43271,scmx__,sc,37884.981934299998102,22404760.646200001239777
759,CHN43303,pa____,pa,20619.939081600001373,19949206.971900001168251
760,CHN43313,ssmx__,ss,152390.226720000006026,93402005.183300003409386
761,CHN43314,smmx__,sm,67132.719762399996398,284377288.462000012397766
762,CHN43358,smsh__,sm,36260.144492699997500,39199654.844099998474121
763,CHN43359,smmx__,sm,22678.585808100000577,22562649.478300001472235
764,CHN43363,mtpu__,mt,71640.475060900003882,245102475.629999995231628
765,CHN43372,ig____,ig,29730.450622399999702,28428272.073499999940395
766,CHN43378,smmx__,sm,34760.129784600001585,52396205.026900000870228
767,CHN43392,scsh__,sc,93637.364319100001012,84306464.268500000238419
768,CHN43403,scsh__,sc,160642.526829999987967,836758607.131999969482422
769,CHN43406,mt____,mt,271023.760447999986354,1075581615.579999923706055
770,CHN43407,ig____,ig,230021.784828000003472,439705008.292999982833862
771,CHN43426,smss__,sm,146617.491513999993913,141405936.529000014066696
772,CHN43444,smmx__,sm,63409.065765999999712,136169333.955000013113022
773,CHN43486,smmxvr,sm,37615.203517499998270,58566758.706000000238419
774,CHN43493,scmx__,sc,107133.155027000000700,230095601.847000002861023
775,CHN43509,ssmx__,ss,155097.307112000009511,282649775.878000020980835
776,CHN43537,scmx__,sc,20827.602161599999818,22978602.941100001335144
777,CHN43539,scmx__,sc,145929.245400000014342,108392972.293999999761581
778,CHN43547,scsh__,sc,116385.618409999995492,162030908.507999986410141
779,CHN43569,sssh__,ss,26564.225483800000802,27629906.575199998915195
780,CHN43580,smss__,sm,21249.397875999999087,21230283.555599998682737
781,CHN43590,smmx__,sm,37393.481739000002563,65299578.943000003695488
782,CHN43595,sssh__,ss,22835.098299900000711,20749879.083700001239777
783,CHN43601,smmx__,sm,155345.768423000001349,239897198.219999998807907
784,CHN43612,smmx__,sm,47231.136212799996429,62524869.116300001740456
785,CHN43614,smsh__,sm,53610.339292500000738,80228028.545300006866455
786,CHN43621,ssmx__,ss,69230.477325900006690,60480366.771799996495247
787,CHN43645,scmx__,sc,214724.873041999991983,424019150.018999993801117
788,CHN43646,scmx__,sc,78237.386509499992826,62894461.659900002181530
789,CHN43653,scmx__,sc,83241.318469999998342,94261835.041299998760223
790,CHN43663,smmx__,sm,81161.112425500003155,84245126.708299994468689
791,CHN43664,ssmx__,ss,32506.436713300001429,39413455.881700001657009
792,CHN43687,smmx__,sm,92488.185491299998830,93282528.250799998641014
793,CHN43694,sssh__,ss,32030.776930299998639,36285372.650399997830391
794,CHN43699,smmx__,sm,53736.945752200001152,91631791.349900007247925
795,CHN43705,smmx__,sm,29742.828650700001162,48525638.145800001919270
796,CHN43707,sssh__,ss,38353.934077400001115,45546629.021200001239777
797,CHN43712,smsh__,sm,19427.823844200000167,15670852.529600000008941
798,CHN43713,scsh__,sc,108062.234695000006468,307790833.026000022888184
799,CHN43728,smsh__,sm,21930.574212100000295,10596509.697399999946356
800,CHN43730,scsh__,sc,23451.173028599998361,23050149.317499998956919
801,CHN43746,scpu__,sc,18455.208365999998932,16234618.664799999445677
802,CHN43747,smss__,sm,139592.310616000002483,233273034.877000004053116
803,CHN43772,pa____,pa,35529.228005899996788,71470735.619699999690056
804,CHN43787,ig____,ig,71696.071389699995052,120003984.784999996423721
805,CHN43801,scsh__,sc,159496.427234000002500,218717039.048999994993210
806,CHN43802,scsh__,sc,15907.779308299999684,11080946.008300000801682
807,CHN43805,smmx__,sm,26621.905972000000475,33505582.879099998623133
808,CHN43838,smmxvr,sm,203271.455180999997538,491827916.897000014781952
809,CHN43852,sssh__,ss,21010.592853099999047,17458937.960599999874830
810,CHN43857,scsh__,sc,26957.461623700000928,26363467.938700001686811
811,CHN43861,smshmt,sm,38986.453434299997753,17435250.685499999672174
812,CHN43869,mt____,mt,571818.131836000015028,4096938159.610000133514404
813,CHN43879,smmx__,sm,161412.568066999985604,229945132.727999985218048
814,CHN43885,smmx__,sm,49617.893809100001818,80258528.286100000143051
815,CHN43902,scsh__,sc,56992.091634900003555,98439403.121199995279312
816,CHN43912,pa____,pa,101859.520923999996739,72521530.271200001239777
817,CHN43922,pa____,pa,65468.945694800000638,54883286.132899999618530
818,CHN43925,smmx__,sm,23833.886294500000076,34267209.534599997103214
819,CHN43926,mt____,mt,517440.883350000018254,2219356663.869999885559082
820,CHN43941,scsh__,sc,34437.900402200000826,28666157.804600000381470
821,CHN43958,sssh__,ss,144087.569377000007080,246516610.203000009059906
822,CHN43966,ssmx__,ss,25398.612156399998639,23675202.416900001466274
823,CHN43972,smmx__,sm,33769.997883299998648,32058687.688200000673532
824,CHN43973,smmx__,sm,43229.925292300002184,36123236.853299997746944
825,CHN44012,smss__,sm,75773.749924500007182,100437959.658000007271767
826,CHN44019,smsh__,sm,119056.932658999998239,92652540.770999997854233
827,CHN44022,ssmx__,ss,10076.425129100000049,6263496.201530000194907
828,CHN44023,scmx__,sc,55046.641325899996446,102638058.590000003576279
829,CHN44028,pa____,pa,54149.915403099999821,46626456.303499996662140
830,CHN44044,mt____,mt,22116.871024399999442,18500022.544700000435114
831,CHN44048,smsh__,sm,23891.388552000000345,27888863.157099999487400
832,CHN44050,smmx__,sm,44048.426083400001517,34817806.926100000739098
833,CHN44051,scmx__,sc,10604.003075099999478,6923326.638260000385344
834,CHN44052,ssmx__,ss,88481.490144399998826,96372845.576199993491173
835,CHN44066,pa____,pa,21296.913875300000655,16424583.845899999141693
836,CHN44080,scmx__,sc,53319.235983799997484,77870360.041299998760223
837,CHN44084,smmx__,sm,61587.878877499999362,46087956.625399999320507
838,CHN44086,scsh__,sc,123711.774027999999817,280254691.648999989032745
839,CHN44092,scmx__,sc,16005.392877199999930,9343139.933730000630021
840,CHN44112,ig____,ig,17017.960004900000058,10505031.073200000450015
841,CHN44124,smmx__,sm,34467.091796300002898,35445424.682700000703335
842,CHN44125,ssmx__,ss,58933.157290000002831,40201198.049099996685982
843,CHN44129,smshmt,sm,74739.686520000002929,115749817.311000004410744
844,CHN44130,scpu__,sc,89680.904374899997492,57990418.696099996566772
845,CHN44146,scsh__,sc,44431.675984100002097,71300744.727099999785423
846,CHN44154,scsh__,sc,37097.327304799997364,59567309.733599998056889
847,CHN44155,smsh__,sm,21565.069754799998918,31474723.331799998879433
848,CHN44161,scsh__,sc,50321.395673200000601,41958213.338799998164177
849,CHN44177,pa____,pa,18533.459595600001194,20068547.208200000226498
850,CHN44209,smss__,sm,16715.433809999998630,11298055.439200000837445
851,CHN44221,pa____,pa,43316.259783200002857,33408658.793900001794100
852,CHN44227,smmx__,sm,53348.753913100001228,50582889.086999997496605
853,CHN44229,smshmt,sm,95742.344618799994350,153551292.314000010490417
854,CHN44233,scpu__,sc,201392.433382999995956,632946629.896999955177307
855,CHN44255,sssh__,ss,49689.209002600000531,49063885.859399996697903
856,CHN44290,mt____,mt,66584.187620299999253,113462555.497999995946884
857,CHN44295,smmx__,sm,42549.793369699997129,41499247.049599997699261
858,CHN44326,smsh__,sm,47825.059946100001980,68628980.990600004792213
